"RunLabel"	"ComputeTemplate"	"DataDiskBytes"	"FleetVMPercent"	"MemoryStartupBytes"	"PowerScheme"	"ProcessorCount"	"VMAlignmentPct"	"Workload"	"RunType"	"CutoffType"	"QOSperVM"	"VMCount"	"IOPS"	"AverageCPU"	"AverageCSVIOPS"	"AverageCSVReadBW"	"AverageCSVReadIOPS"	"AverageCSVReadMilliseconds"	"AverageCSVWriteBW"	"AverageCSVWriteIOPS"	"AverageCSVWriteMilliseconds"	"AverageReadBW"	"AverageReadIOPS"	"AverageReadMilliseconds"	"AverageWriteBW"	"AverageWriteIOPS"	"AverageWriteMilliseconds"	"ReadMilliseconds50"	"ReadMilliseconds90"	"ReadMilliseconds99"	"WriteMilliseconds50"	"WriteMilliseconds90"	"WriteMilliseconds99"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"CPU"	"2405"	"256"	"613367.445551924"	"40.5734786313076"	"614453.474356791"	"2521265694.06995"	"308387.241072093"	"0.241171304637255"	"10022285276.8647"	"306066.233284698"	"3.70791983802014"	"2520603062.48276"	"307690.803525728"	"0.633028069674293"	"10016412205.9144"	"305676.642026197"	"3.96796272033363"	"0.5248828125"	"1.13622265625"	"2.5111484375"	"3.83028125"	"6.15718359375"	"7.8451875"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"No"	"900"	"256"	"230389.983763779"	"16.4579406356969"	"231685.281140426"	"943702431.677178"	"116227.42403222"	"0.130172828569213"	"3777417046.29964"	"115457.857108206"	"0.233121143980096"	"943643923.262019"	"115190.908601321"	"0.426351374089302"	"3774843294.92348"	"115199.075162459"	"0.488691307696943"	"0.4231328125"	"0.59578125"	"2.0983203125"	"0.43638671875"	"0.6178828125"	"2.18297265625"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"No"	"1826"	"256"	"467446.79347242"	"29.9416717255425"	"468620.689040736"	"1914918228.23849"	"234632.046454723"	"0.150610088644139"	"7661580401.33197"	"233988.642586013"	"0.365731918173794"	"1914634216.9715"	"233719.997188904"	"0.52109370483183"	"7658759660.61828"	"233726.796283517"	"0.648589721588029"	"0.49123828125"	"0.7544609375"	"1.78370703125"	"0.580546874999999"	"0.8931171875"	"1.960671875"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"No"	"1200"	"256"	"307186.752257852"	"21.1056959487796"	"309383.069397386"	"1258463980.22519"	"155383.220441973"	"0.129074887679362"	"5037050650.08406"	"153999.848955413"	"0.26257021364011"	"1258237142.03679"	"153593.401127537"	"0.488273352145263"	"5032946929.83815"	"153593.351130315"	"0.541484234202497"	"0.48559765625"	"0.680921875"	"2.18667578125"	"0.4836640625"	"0.7137734375"	"2.2775"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"No"	"600"	"256"	"153578.134233033"	"12.6113832413382"	"155120.909271747"	"629217044.601791"	"78030.831716661"	"0.115261381932547"	"2519548480.9178"	"77090.0775550859"	"0.207178385536285"	"628987226.792847"	"76780.6673331112"	"0.344617146192052"	"2516499395.37665"	"76797.4668999221"	"0.404722685711402"	"0.3232890625"	"0.46976953125"	"1.98169140625"	"0.352625"	"0.49339453125"	"2.06205078125"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"No"	"1989"	"256"	"508905.501908065"	"32.6315078309944"	"509740.57733252"	"2084574768.23002"	"254961.709794811"	"0.150720255078"	"8341302641.37439"	"254778.867537709"	"0.426735899461008"	"2084373659.87246"	"254440.144027399"	"0.540913883661563"	"8338320847.03369"	"254465.357880666"	"0.725332134470329"	"0.505828125"	"0.80212890625"	"1.81208984375"	"0.649980468750001"	"1.0193828125"	"2.07"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"No"	"1050"	"256"	"268777.569846663"	"18.9699857440816"	"273249.958073048"	"1101102693.39701"	"138554.706083061"	"0.123547894645695"	"4407223069.24459"	"134695.251989987"	"0.248092403223862"	"1100811835.02358"	"134376.444705027"	"0.461461132710651"	"4404056068.64114"	"134401.125141636"	"0.523238513240866"	"0.4618125"	"0.65394140625"	"2.15801953125"	"0.46712109375"	"0.67915625"	"2.24891796875"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"No"	"1663"	"256"	"425965.642012979"	"27.9760427683162"	"426950.793445482"	"1744818905.57159"	"213658.957085682"	"0.140647418495523"	"6982070658.96237"	"213291.8363598"	"0.327243347520015"	"1744691038.16879"	"212974.980245214"	"0.501414005087802"	"6979278004.80614"	"212990.661767766"	"0.604457035410248"	"0.473992187499999"	"0.72194140625"	"1.85484765625"	"0.5392265625"	"0.82120703125"	"2.0416953125"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"No"	"450"	"256"	"115187.950916361"	"9.87310290981349"	"116864.102102185"	"472131376.105433"	"59012.6902466946"	"0.109782335612976"	"1890131728.83113"	"57851.4118554906"	"0.189351496503769"	"471809983.486751"	"57593.9921248471"	"0.302566329327108"	"1887238841.68033"	"57593.9587915138"	"0.354640576731711"	"0.28404296875"	"0.4023671875"	"1.9258125"	"0.30911328125"	"0.41383984375"	"1.9885859375"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"No"	"1350"	"256"	"345582.561023009"	"23.0375053275191"	"347024.706718203"	"1415622266.4176"	"173936.151922176"	"0.135751515338447"	"5665404458.95631"	"173088.554796027"	"0.277299363633776"	"1415443098.77375"	"172783.58139328"	"0.484457068395954"	"5662276964.50697"	"172798.979629729"	"0.551609435675826"	"0.474554687499999"	"0.689781249999999"	"2.11331640625"	"0.4933125"	"0.73249609375"	"2.222578125"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"No"	"750"	"256"	"192002.900291571"	"17.0438510779615"	"193308.126181637"	"786637051.212099"	"96954.925300067"	"0.128485589280571"	"3149954330.80199"	"96353.20088157"	"0.224500451166176"	"786443879.594274"	"96001.4501457854"	"0.399886706399007"	"3145775518.3771"	"96001.4501457854"	"0.463003878977321"	"0.38492578125"	"0.54171875"	"2.1123125"	"0.40526171875"	"0.57424609375"	"2.19329296875"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"No"	"675"	"256"	"173023.792278916"	"13.2502318349764"	"174600.12263748"	"709072244.232141"	"87559.0538029218"	"0.120316415321391"	"2839800110.60105"	"87041.0688345581"	"0.214489425510596"	"708614388.750955"	"86500.7798768255"	"0.364043109420386"	"2835186070.39169"	"86523.0124020898"	"0.427820416638911"	"0.34783203125"	"0.498640625"	"2.01797265625"	"0.3743203125"	"0.53266796875"	"2.096578125"
"4bd3cd71-f3a9-4402-8ba0-4d5c780d554f"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"100"	"Vdi"	"Default"	"No"	"713"	"256"	"182260.435373986"	"14.4231153896274"	"183649.776217716"	"746791668.744875"	"92224.7432800103"	"0.118310433784604"	"2989271706.47103"	"91425.0329377055"	"0.217514732999731"	"746505020.422937"	"91126.1011258468"	"0.376890557117537"	"2986289864.64303"	"91134.3342481388"	"0.443663910829495"	"0.361765625"	"0.51616796875"	"2.04880078125"	"0.38947265625"	"0.54928515625"	"2.1429375"
"0d8588da-89c0-4b73-b09d-74d76bce6fbe"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio0"	"Default"	"No"	"0"	"256"	"4105338.99746117"	"106.365815588741"	"4110606.34009159"	"16828484905.1463"	"4110320.24187036"	"0.338009913889091"	"3922080.03303454"	"286.098221232029"	"1.2593440167342"	"16815468533.6009"	"4105338.99746117"	"1.86560803720442"	"0"	"0"	"0"	"1.43280078125"	"4.2011171875"	"7.45871875"	"0"	"0"	"0"
"0d8588da-89c0-4b73-b09d-74d76bce6fbe"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio0"	"Default"	"No"	"8018"	"256"	"2052587.20296262"	"50.8589462188732"	"2054613.44564901"	"8410382073.24971"	"2054347.53101474"	"0.14759087273245"	"3175625.21317505"	"265.914634267329"	"0.289621673303342"	"8407397183.3349"	"2052587.20296262"	"0.419835592031027"	"0"	"0"	"0"	"0.3430078125"	"0.6315859375"	"1.67394921875"	"0"	"0"	"0"
"0d8588da-89c0-4b73-b09d-74d76bce6fbe"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio0"	"Default"	"No"	"12027"	"256"	"3078879.25162407"	"78.8560836925259"	"3080232.97081834"	"12612141573.5233"	"3079944.94621833"	"0.21904307453771"	"5078932.29230724"	"288.02460001659"	"0.622268740148248"	"12611089414.6522"	"3078879.25162407"	"1.01891752663949"	"0"	"0"	"0"	"0.685632812499999"	"2.00769140625"	"5.5128515625"	"0"	"0"	"0"
"0d8588da-89c0-4b73-b09d-74d76bce6fbe"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio0"	"Default"	"No"	"4009"	"256"	"1026263.18863392"	"27.2507901774626"	"1029328.36155158"	"4203934089.82948"	"1028949.37072912"	"0.138539683955284"	"3884686.4098513"	"378.990822459977"	"0.239148668291087"	"4203574020.64454"	"1026263.18863392"	"0.340778666523885"	"0"	"0"	"0"	"0.28942578125"	"0.48025"	"1.28718359375"	"0"	"0"	"0"
"0d8588da-89c0-4b73-b09d-74d76bce6fbe"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio0"	"Default"	"No"	"10022"	"256"	"2565482.63644446"	"63.7894266175468"	"2566544.55097161"	"10508908004.6256"	"2566276.55037816"	"0.162246560999056"	"3079797.30658609"	"268.000593442377"	"0.354050265191169"	"10508216878.8765"	"2565482.63644446"	"0.561273502241644"	"0"	"0"	"0"	"0.42090234375"	"0.87712109375"	"3.147671875"	"0"	"0"	"0"
"0d8588da-89c0-4b73-b09d-74d76bce6fbe"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio0"	"Default"	"No"	"14032"	"256"	"3589003.0857733"	"97.4167028976241"	"3592643.85095875"	"14709916845.7717"	"3592368.15399918"	"0.278890468008752"	"2868600.86617154"	"275.696959564942"	"0.851302861467412"	"14700556639.3274"	"3589003.0857733"	"1.50228225942099"	"0"	"0"	"0"	"1.00478125"	"3.3829765625"	"6.199765625"	"0"	"0"	"0"
"0d8588da-89c0-4b73-b09d-74d76bce6fbe"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio0"	"Default"	"No"	"6013"	"256"	"1539310.45556921"	"38.6030708695728"	"1544113.89271577"	"6305346002.43772"	"1543792.82565668"	"0.14076279366993"	"3485818.75671615"	"321.067059083931"	"0.254628628587383"	"6305015626.01152"	"1539310.45556921"	"0.36327257048761"	"0"	"0"	"0"	"0.30604296875"	"0.52994921875"	"1.32016015625"	"0"	"0"	"0"
"0d8588da-89c0-4b73-b09d-74d76bce6fbe"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio0"	"Default"	"No"	"2004"	"256"	"513002.941075306"	"15.5627555593352"	"514001.440933387"	"2101256746.55796"	"513721.779164731"	"0.131804652967249"	"2909862.74883353"	"279.661768656319"	"0.234751526628626"	"2101260046.64445"	"513002.941075306"	"0.340066155856436"	"0"	"0"	"0"	"0.290921875"	"0.44280859375"	"2.0578359375"	"0"	"0"	"0"
"0d8588da-89c0-4b73-b09d-74d76bce6fbe"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio0"	"Default"	"No"	"1002"	"256"	"256500.785214304"	"9.59068764659436"	"257918.902142661"	"1050792450.96435"	"257600.60095403"	"0.124269437850824"	"3085218.64770835"	"318.301188630856"	"0.192600426221989"	"1050627216.23779"	"256500.785214304"	"0.278371594550748"	"0"	"0"	"0"	"0.23490625"	"0.342671875"	"1.9649921875"	"0"	"0"	"0"
"0d8588da-89c0-4b73-b09d-74d76bce6fbe"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio0"	"Default"	"No"	"13023"	"256"	"3333950.48755588"	"88.8279355018017"	"3335421.41999112"	"13657027428.6746"	"3335137.6676681"	"0.244929622362886"	"2821777.95726133"	"283.752323020516"	"0.698248557736111"	"13655861197.0289"	"3333950.48755588"	"1.26245108001062"	"0"	"0"	"0"	"0.835320312499999"	"2.73556640625"	"6.0016875"	"0"	"0"	"0"
"7341ccc6-caa9-47fa-8583-56c86af86ea1"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio10"	"Default"	"No"	"0"	"256"	"3086332.93765027"	"110.450210217628"	"3104969.54091213"	"11440691951.0235"	"2794592.89827759"	"0.416444764297745"	"1273474667.28183"	"310376.642634539"	"1.44414020056521"	"11377556656.0734"	"2777723.79298667"	"2.42264153760885"	"1264063056.5421"	"308609.1446636"	"3.50297633781538"	"2.01892578125"	"4.89595703125"	"9.275734375"	"3.092390625"	"6.1589375"	"12.930890625"
"7341ccc6-caa9-47fa-8583-56c86af86ea1"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio10"	"Default"	"No"	"6028"	"256"	"1543143.63908746"	"47.4181959549944"	"1548170.55069263"	"5689159200.58948"	"1393608.65192241"	"0.139149851106384"	"635229422.575858"	"154561.89877022"	"0.195627565852763"	"5688643194.9312"	"1388828.9050125"	"0.422603999528155"	"632073150.771019"	"154314.734074956"	"0.497516151662006"	"0.34788671875"	"0.6466640625"	"1.5773671875"	"0.41660546875"	"0.72915234375"	"1.789203125"
"7341ccc6-caa9-47fa-8583-56c86af86ea1"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio10"	"Default"	"No"	"9042"	"256"	"2314391.40598126"	"80.3194781154722"	"2316171.89967007"	"8535003190.31999"	"2084513.06263322"	"0.211935681071671"	"950777131.509367"	"231658.837036853"	"0.49697623434788"	"8532561392.51101"	"2083144.87121851"	"1.04286984027299"	"947185806.38823"	"231246.534762752"	"1.37452644291023"	"0.71103125"	"2.01535546875"	"5.48705859375"	"0.892410156250001"	"2.50172265625"	"8.71253515625"
"7341ccc6-caa9-47fa-8583-56c86af86ea1"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio10"	"Default"	"No"	"3014"	"256"	"771565.991862008"	"25.6301179265963"	"772871.308400595"	"2844904466.85216"	"695263.381752864"	"0.132351941449861"	"320047584.460112"	"77607.9266477304"	"0.180376022287251"	"2844445265.87332"	"694444.644988603"	"0.355632244197143"	"315889036.793468"	"77121.3468734052"	"0.422041537431673"	"0.30201171875"	"0.500625"	"1.42446875"	"0.3564375"	"0.58884375"	"1.93193359375"
"7341ccc6-caa9-47fa-8583-56c86af86ea1"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio10"	"Default"	"No"	"1507"	"256"	"385755.308728408"	"14.8850162559645"	"388267.563187662"	"1421776685.23043"	"349269.740044282"	"0.124184229122594"	"161703530.152793"	"38997.8231433798"	"0.164227109990166"	"1421765155.77675"	"347110.633734557"	"0.322175889166532"	"158288588.774813"	"38644.6749938508"	"0.377078679694341"	"0.27223828125"	"0.4225546875"	"2.0406640625"	"0.31508203125"	"0.48743359375"	"2.16111328125"
"7341ccc6-caa9-47fa-8583-56c86af86ea1"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio10"	"Default"	"No"	"7534"	"256"	"1928710.72186203"	"59.7847752825053"	"1930590.63626739"	"7109664153.89202"	"1737337.86383493"	"0.150568034813655"	"793567497.930814"	"193252.77243246"	"0.240991521303804"	"7109494137.12318"	"1735716.34207109"	"0.550741135485707"	"790504979.62369"	"192994.37979094"	"0.682906689230863"	"0.42409765625"	"0.869093750000001"	"2.70062890625"	"0.5202265625"	"1.0045390625"	"3.6632109375"
"7341ccc6-caa9-47fa-8583-56c86af86ea1"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio10"	"Default"	"No"	"10548"	"256"	"2707579.90046279"	"102.191343496757"	"2718363.60085283"	"10014810825.877"	"2446610.00808762"	"0.384504602480516"	"1114765555.92736"	"271753.592765205"	"1.33612503622061"	"9981623712.07699"	"2436919.8515813"	"1.99088628105167"	"1108623560.21859"	"270660.048881492"	"2.9881951109307"	"1.38144921875"	"4.26616015625"	"8.6186875"	"2.2874765625"	"5.6160234375"	"13.22570703125"
"7341ccc6-caa9-47fa-8583-56c86af86ea1"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio10"	"Default"	"No"	"9809"	"256"	"2511067.70633461"	"88.9067003506741"	"2512769.06876634"	"9259226693.3493"	"2261207.6400614"	"0.277538047919516"	"1032031160.08631"	"251561.428704943"	"0.820014696900233"	"9256408492.03178"	"2259865.35449995"	"1.43658930630448"	"1028924833.11479"	"251202.351834666"	"2.06348272684564"	"0.92861328125"	"3.13470703125"	"7.00792578125"	"1.35097265625"	"4.1131484375"	"11.2973359375"
"20e1bb49-26e1-47ad-a8c1-e5edd47a4d12"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio30"	"Default"	"No"	"0"	"256"	"1537066.71987446"	"96.9617365413316"	"1534064.04777665"	"4395341368.82427"	"1074198.43888716"	"1.27511180137639"	"1885649350.75857"	"459865.608889481"	"9.32255084467407"	"4407677861.00677"	"1076093.22778486"	"2.80455209687248"	"1888147423.599"	"460973.492089601"	"10.9540694613445"	"1.520703125"	"7.1525859375"	"21.43547265625"	"10.5020078125"	"21.41193359375"	"36.66701953125"
"20e1bb49-26e1-47ad-a8c1-e5edd47a4d12"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio30"	"Default"	"No"	"3002"	"256"	"768502.24157794"	"35.1740825664707"	"769990.876378317"	"2202830867.86545"	"538950.003007325"	"0.135043719936725"	"948486911.531066"	"231040.873370993"	"0.197866051125806"	"2202713690.86279"	"537771.897183297"	"0.419883809159478"	"945071490.640465"	"230730.344394645"	"0.500725919206283"	"0.3476796875"	"0.63830859375"	"1.54621484375"	"0.4147265625"	"0.754386718749999"	"1.907375"
"20e1bb49-26e1-47ad-a8c1-e5edd47a4d12"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio30"	"Default"	"No"	"4503"	"256"	"1152042.40013519"	"57.777499935987"	"1156502.18208067"	"3312109375.12341"	"809706.04499335"	"0.298138700861955"	"1422895745.60542"	"346796.13708732"	"1.16718823713288"	"3303130893.98623"	"806428.440914607"	"1.06219763961775"	"1415634776.96751"	"345613.959220584"	"2.20523503706492"	"0.49995703125"	"1.91476171875"	"9.86192187500001"	"0.693421875"	"4.87580078125"	"23.86151171875"
"20e1bb49-26e1-47ad-a8c1-e5edd47a4d12"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio30"	"Default"	"No"	"1501"	"256"	"384252.303697276"	"18.5156849719786"	"385653.100358581"	"1101633405.23894"	"270069.089724574"	"0.127045025633073"	"475218829.114197"	"115584.010634007"	"0.16663248183549"	"1101941102.55132"	"269028.58949007"	"0.359606611938322"	"471956333.392711"	"115223.714207205"	"0.4149271571523"	"0.30128125"	"0.4970625"	"2.1156875"	"0.34606640625"	"0.57077734375"	"2.24954296875"
"20e1bb49-26e1-47ad-a8c1-e5edd47a4d12"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio30"	"Default"	"Scale"	"5252"	"256"	"1301993.83584566"	"81.2045373665517"	"1305240.71761785"	"3738305890.24159"	"914092.003526086"	"1.04331314441237"	"1603878622.26484"	"391148.714091763"	"6.03958068511927"	"3734050616.60721"	"911633.451320119"	"2.50511400716068"	"1598916135.0166"	"390360.384525537"	"7.68195810110834"	"1.20438671875"	"5.75771874999999"	"20.9262734375"	"6.16247265625"	"15.40030859375"	"38.4939453125"
"20e1bb49-26e1-47ad-a8c1-e5edd47a4d12"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio30"	"Default"	"No"	"750"	"256"	"192001.050408204"	"12.0534090213725"	"195223.813938382"	"550762238.425339"	"137298.518863569"	"0.118913615221406"	"239708084.495593"	"57925.2950748134"	"0.148230963906363"	"550598217.049554"	"134423.392834364"	"0.273364410549824"	"235838085.422451"	"57577.6575738405"	"0.316375650372055"	"0.2261953125"	"0.334015625"	"1.99825"	"0.26040625"	"0.37577734375"	"2.0663515625"
"20e1bb49-26e1-47ad-a8c1-e5edd47a4d12"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio30"	"Default"	"No"	"375"	"256"	"96000.6835999111"	"7.71367912194604"	"97120.0699879374"	"275472529.180805"	"68094.7142269049"	"0.115513441632039"	"120548684.17291"	"29025.3557610325"	"0.137942920052091"	"275332913.51665"	"67219.9495890258"	"0.224785735053514"	"117885886.508586"	"28780.7340108853"	"0.264517508548993"	"0.18101953125"	"0.2631953125"	"1.89748828125"	"0.21208203125"	"0.29296484375"	"1.96641796875"
"20e1bb49-26e1-47ad-a8c1-e5edd47a4d12"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"General4KWriteRatio30"	"Default"	"No"	"4793"	"256"	"1227015.05685535"	"68.2989974326192"	"1227556.61436222"	"3516226352.21044"	"859497.016391337"	"0.52482501692378"	"1509182363.46322"	"368059.597970881"	"2.60180339655053"	"3518545043.07305"	"859019.785906505"	"1.46526765296121"	"1507308629.80646"	"367995.270948844"	"3.67001087458568"	"0.6204296875"	"3.07414453125"	"13.1020078125"	"1.2874296875"	"9.2974609375"	"27.85652734375"
"27c44b1d-a0a2-42ab-92eb-fd3206aacbe2"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"Peak4kRead"	"Default"	"No"	"0"	"256"	"4178966.86975986"	"107.55899938243"	"4188994.77284156"	"17153498279.7124"	"4188734.50737729"	"0.307454666381536"	"3003615.38014153"	"260.265464268517"	"1.12205130995089"	"17117048298.5364"	"4178966.86975986"	"1.83297906602283"	"0"	"0"	"0"	"1.4165703125"	"4.12971484375"	"7.04955859375"	"0"	"0"	"0"
"a128e087-88f8-461a-965c-316db0842431"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"Vdi"	"Baseline"	"No"	"0"	"256"	"3063.08978612601"	"4.31411500308976"	"4508.41833862292"	"12808573.797364"	"2675.56354283291"	"0.0838540632491938"	"54621881.0607487"	"1832.85479579001"	"0.222849668192181"	"12546415.7639722"	"1531.54489306302"	"0.273273309677309"	"50185663.0558886"	"1531.54489306302"	"0.342281005942715"	"0.23865625"	"0.30426953125"	"1.75156640625"	"0.29709375"	"0.3550390625"	"1.9078828125"
"a128e087-88f8-461a-965c-316db0842431"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"Vdi"	"AnchorSearch"	"No"	"60"	"256"	"15335.7696794509"	"5.00125087607026"	"17006.2538184081"	"62920058.9106806"	"9032.51619618325"	"0.111592770853472"	"255046242.668458"	"7973.73762222486"	"0.206341016914957"	"62723437.026638"	"7656.66955891577"	"0.216753432834818"	"251628752.749694"	"7679.10012053508"	"0.290981485913457"	"0.17710546875"	"0.2420859375"	"1.8480703125"	"0.23933203125"	"0.29203125"	"1.89166796875"
"a128e087-88f8-461a-965c-316db0842431"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"Vdi"	"AnchorSearch"	"No"	"300"	"256"	"76773.1685910274"	"9.19855446773766"	"78386.2359670622"	"314553164.461028"	"39751.2346118218"	"0.131221316167779"	"1260871899.78204"	"38635.0013552404"	"0.223121131558652"	"314365351.282928"	"38374.6766702793"	"0.290511901401776"	"1258241783.25908"	"38398.4919207484"	"0.353152430489706"	"0.255"	"0.35567578125"	"1.941546875"	"0.29898046875"	"0.38876171875"	"2.02163671875"
"a128e087-88f8-461a-965c-316db0842431"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"Vdi"	"AnchorSearch"	"No"	"1499"	"256"	"384002.783580457"	"28.9771634729278"	"385763.146006611"	"1572946782.97678"	"193520.080092754"	"0.184881690384888"	"6294139220.03614"	"192243.065913857"	"0.436649441730986"	"1572875401.54554"	"192001.391790227"	"0.535445301930117"	"6291501606.18217"	"192001.391790227"	"0.701113035873966"	"0.5087109375"	"0.7430625"	"1.92936328125"	"0.63253125"	"0.94668359375"	"2.2106875"
"a128e087-88f8-461a-965c-316db0842431"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"Vdi"	"AnchorSearch"	"Scale"	"7500"	"256"	"1190106.38223343"	"55.5643236206626"	"1191071.89655632"	"7864364677.23875"	"960757.374821103"	"0.417811682530337"	"7541211509.06736"	"230314.521735213"	"8.6178992754142"	"7864674220.36272"	"960043.239790372"	"0.642257754367015"	"7538709051.57424"	"230063.142443061"	"8.89367683330476"	"0.515328125"	"0.99567578125"	"2.14706640625"	"9.0397109375"	"12.4704921875"	"15.37122265625"
"a128e087-88f8-461a-965c-316db0842431"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"Vdi"	"AnchorSearch"	"Scale"	"3074"	"256"	"655943.778999364"	"45.8474484378569"	"660293.487275233"	"3223507108.81967"	"397484.933389836"	"0.396029834135926"	"8604355105.26894"	"262808.553885397"	"7.61548662559889"	"3223324992.76176"	"393472.289155488"	"0.615089688851916"	"8600665779.20412"	"262471.489843876"	"7.79734479265176"	"0.48115625"	"0.920601562500001"	"2.27475390625"	"7.98622265625"	"10.9453046875"	"12.978609375"
"a128e087-88f8-461a-965c-316db0842431"	"A1v2"	"0"	"100"	"2147483648"	"HighPerformance"	"1"	"70"	"Vdi"	"AnchorSearch"	"No"	"2031"	"256"	"520192.052942894"	"37.1993071953661"	"521113.513481509"	"2130795266.75421"	"260739.719195392"	"0.311509827364983"	"8525681131.16206"	"260373.794286117"	"1.4196513569882"	"2130706512.33214"	"260096.009806169"	"0.779488707091261"	"8522827141.5042"	"260096.043136725"	"1.7329659725677"	"0.74667578125"	"1.21265625"	"2.19741796875"	"1.62259375"	"2.4279453125"	"3.88947265625"
